Tiempo(seg.):0.167816425	 / Tamaño Matriz-Vector:10000	/ V2[0]=3333833350.000000 / / V2[9999]=-1666166600.000095 /
Tiempo(seg.):0.084072585	 / Tamaño Matriz-Vector:10000	/ V2[0]=3333833350.000000 / / V2[9999]=-1666166600.000095 /
Tiempo(seg.):0.059458884	 / Tamaño Matriz-Vector:10000	/ V2[0]=3333833350.000000 / / V2[9999]=-1666166600.000095 /
Tiempo(seg.):0.052448688	 / Tamaño Matriz-Vector:10000	/ V2[0]=3333833350.000000 / / V2[9999]=-1666166600.000095 /

Tiempo(seg.):1.505923406	 / Tamaño Matriz-Vector:30000	/ V2[0]=90004500049.999985 / / V2[29999]=-44995499800.004662 /
Tiempo(seg.):0.758193781	 / Tamaño Matriz-Vector:30000	/ V2[0]=90004500049.999985 / / V2[29999]=-44995499800.004662 /
Tiempo(seg.):0.533017872	 / Tamaño Matriz-Vector:30000	/ V2[0]=90004500049.999985 / / V2[29999]=-44995499800.004662 /
Tiempo(seg.):0.475376733	 / Tamaño Matriz-Vector:30000	/ V2[0]=90004500049.999985 / / V2[29999]=-44995499800.004662 /
